model_name,accuracy
model_22_6329.pth,0.998
model_22_6330.pth,0.999
model_22_6331.pth,1.0
model_22_6332.pth,1.0
model_22_6333.pth,0.999
model_22_6334.pth,1.0
model_22_6335.pth,0.999
model_22_6336.pth,0.999
model_22_6337.pth,0.999
model_22_6338.pth,0.997
model_22_6339.pth,0.999
model_22_6340.pth,0.999
model_22_6341.pth,0.999
model_22_6342.pth,1.0
model_22_6343.pth,0.998
model_22_6344.pth,0.997
model_22_6345.pth,0.999
model_22_6346.pth,0.999
model_22_6347.pth,0.999
model_22_6348.pth,0.999
model_22_6349.pth,0.999
model_22_6350.pth,0.997
model_22_6351.pth,0.999
model_22_6352.pth,1.0
model_22_6353.pth,1.0
model_22_6354.pth,0.999
model_22_6355.pth,0.999
model_22_6356.pth,0.999
model_22_6357.pth,1.0
model_22_6358.pth,0.999
model_22_6359.pth,0.999
model_22_6360.pth,0.999
model_22_6361.pth,0.999
model_22_6362.pth,1.0
model_22_6363.pth,0.999
model_22_6364.pth,0.998
model_22_6365.pth,0.999
model_22_6366.pth,1.0
model_22_6367.pth,1.0
model_22_6368.pth,0.999
model_22_6369.pth,0.999
model_22_6370.pth,0.999
model_22_6371.pth,0.999
model_22_6372.pth,1.0
model_22_6373.pth,1.0
model_22_6374.pth,0.999
model_22_6375.pth,1.0
model_22_6376.pth,0.999
model_22_6377.pth,0.999
model_22_6378.pth,0.999
model_22_6379.pth,0.999
model_22_6380.pth,0.999
model_22_6381.pth,0.999
model_22_6382.pth,0.999
model_22_6383.pth,0.999
model_22_6384.pth,0.999
model_22_6385.pth,0.999
model_22_6386.pth,1.0
model_22_6387.pth,0.998
model_22_6388.pth,0.999
model_22_6389.pth,0.999
model_22_6390.pth,0.997
model_22_6391.pth,0.999
model_22_6392.pth,0.997
model_22_6393.pth,1.0
model_22_6394.pth,0.999
model_22_6395.pth,0.999
model_22_6396.pth,0.999
model_22_6397.pth,0.999
model_22_6398.pth,1.0
model_22_6399.pth,0.999
model_22_6400.pth,1.0
model_22_6401.pth,0.999
model_22_6402.pth,1.0
model_22_6403.pth,0.999
model_22_6404.pth,1.0
model_22_6405.pth,1.0
model_22_6406.pth,1.0
model_22_6407.pth,0.999
model_22_6408.pth,0.999
model_22_6409.pth,1.0
model_22_6410.pth,0.999
model_22_6411.pth,0.999
model_22_6412.pth,0.999
model_22_6413.pth,0.998
model_22_6414.pth,0.999
model_22_6415.pth,0.999
model_22_6416.pth,1.0
model_22_6417.pth,0.999
model_22_6418.pth,1.0
model_22_6419.pth,0.998
model_22_6420.pth,0.998
model_22_6421.pth,0.999
model_22_6422.pth,1.0
model_22_6423.pth,0.999
model_22_6424.pth,1.0
model_22_6425.pth,1.0
model_22_6426.pth,1.0
model_22_6427.pth,0.999
model_22_6428.pth,1.0
model_22_6429.pth,0.998
model_22_6430.pth,0.999
model_22_6431.pth,0.999
model_22_6432.pth,1.0
model_22_6433.pth,0.999
model_22_6434.pth,0.999
model_22_6435.pth,0.999
model_22_6436.pth,0.998
model_22_6437.pth,0.999
model_22_6438.pth,1.0
model_22_6439.pth,0.999
model_22_6440.pth,0.997
model_22_6441.pth,0.999
model_22_6442.pth,0.999
model_22_6443.pth,0.999
model_22_6444.pth,1.0
model_22_6445.pth,0.999
model_22_6446.pth,0.999
model_22_6447.pth,0.999
model_22_6448.pth,0.999
model_22_6449.pth,1.0
model_22_6450.pth,0.999
model_22_6451.pth,0.999
model_22_6452.pth,0.999
model_22_6453.pth,0.999
model_22_6454.pth,0.999
model_22_6455.pth,0.999
model_22_6456.pth,0.998
model_22_6457.pth,0.999
model_22_6458.pth,0.999
model_22_6459.pth,0.999
model_22_6460.pth,0.999
model_22_6461.pth,0.999
model_22_6462.pth,1.0
model_22_6463.pth,0.999
model_22_6464.pth,0.999
model_22_6465.pth,0.995
model_22_6466.pth,1.0
model_22_6467.pth,0.999
model_22_6468.pth,0.999
model_22_6469.pth,0.999
model_22_6470.pth,1.0
model_22_6471.pth,1.0
model_22_6472.pth,0.998
model_22_6473.pth,0.999
model_22_6474.pth,0.999
model_22_6475.pth,0.999
model_22_6476.pth,0.997
model_22_6477.pth,1.0
model_22_6478.pth,0.999
model_22_6479.pth,0.999
model_22_6480.pth,0.999
model_22_6481.pth,0.999
model_22_6482.pth,1.0
model_22_6483.pth,1.0
model_22_6484.pth,0.999
model_22_6485.pth,1.0
model_22_6486.pth,1.0
model_22_6487.pth,0.999
model_22_6488.pth,0.999
model_22_6489.pth,0.955
model_22_6490.pth,1.0
model_22_6491.pth,1.0
model_22_6492.pth,0.999
model_22_6493.pth,1.0
model_22_6494.pth,0.999
model_22_6495.pth,0.999
model_22_6496.pth,1.0
model_22_6497.pth,0.999
model_22_6498.pth,0.999
model_22_6499.pth,0.999
model_22_6500.pth,0.999
model_22_6501.pth,0.999
model_22_6502.pth,0.999
model_22_6503.pth,0.994
model_22_6504.pth,0.999
model_22_6505.pth,0.999
model_22_6506.pth,0.999
model_22_6507.pth,0.999
model_22_6508.pth,0.999
model_22_6509.pth,0.999
model_22_6510.pth,0.999
model_22_6511.pth,0.997
model_22_6512.pth,1.0
model_22_6513.pth,0.999
model_22_6514.pth,0.999
model_22_6515.pth,1.0
model_22_6516.pth,0.999
model_22_6517.pth,0.999
model_22_6518.pth,0.999
model_22_6519.pth,1.0
model_22_6520.pth,0.999
model_22_6521.pth,1.0
model_22_6522.pth,1.0
model_22_6523.pth,0.999
model_22_6524.pth,1.0
model_22_6525.pth,0.999
model_22_6526.pth,0.999
model_22_6527.pth,0.999
model_22_6528.pth,0.999
model_22_6529.pth,1.0
model_22_6530.pth,0.999
model_22_6531.pth,0.998
model_22_6532.pth,0.999
model_22_6533.pth,1.0
model_22_6534.pth,0.999
model_22_6535.pth,0.999
model_22_6536.pth,0.999
model_22_6537.pth,0.999
model_22_6538.pth,1.0
model_22_6539.pth,0.999
model_22_6540.pth,0.997
model_22_6541.pth,0.999
model_22_6542.pth,0.999
model_22_6543.pth,0.999
model_22_6544.pth,0.999
model_22_6545.pth,0.998
model_22_6546.pth,0.999
model_22_6547.pth,1.0
model_22_6548.pth,0.999
model_22_6549.pth,0.999
model_22_6550.pth,0.999
model_22_6551.pth,0.999
model_22_6552.pth,0.999
model_22_6553.pth,0.999
model_22_6554.pth,1.0
model_22_6555.pth,1.0
model_22_6556.pth,0.999
model_22_6557.pth,0.999
model_22_6558.pth,1.0
model_22_6559.pth,1.0
model_22_6560.pth,0.999
model_22_6561.pth,0.999
model_22_6562.pth,0.999
model_22_6563.pth,0.999
model_22_6564.pth,0.999
model_22_6565.pth,0.997
model_22_6566.pth,1.0
model_22_6567.pth,0.999
model_22_6568.pth,1.0
model_22_6569.pth,0.999
model_22_6570.pth,0.999
model_22_6571.pth,1.0
model_22_6572.pth,0.999
model_22_6573.pth,0.997
model_22_6574.pth,0.999
model_22_6575.pth,0.999
model_22_6576.pth,0.999
model_22_6577.pth,0.999
model_22_6578.pth,0.999
model_22_6579.pth,0.999
model_22_6580.pth,0.999
model_22_6581.pth,0.999
model_22_6582.pth,0.999
model_22_6583.pth,1.0
model_22_6584.pth,0.997
model_22_6585.pth,0.999
model_22_6586.pth,0.998
model_22_6587.pth,0.997
model_22_6588.pth,0.999
model_22_6589.pth,0.999
model_22_6590.pth,0.999
model_22_6591.pth,0.999
model_22_6592.pth,0.999
model_22_6593.pth,0.999
model_22_6594.pth,1.0
model_22_6595.pth,0.999
model_22_6596.pth,0.999
model_22_6597.pth,0.999
model_22_6598.pth,1.0
model_22_6599.pth,0.999
model_22_6600.pth,1.0
model_22_6601.pth,0.999
model_22_6602.pth,0.999
model_22_6603.pth,0.999
model_22_6604.pth,1.0
model_22_6605.pth,0.999
model_22_6606.pth,0.999
model_22_6607.pth,0.999
model_22_6608.pth,0.999
model_22_6609.pth,1.0
model_22_6610.pth,0.999
model_22_6611.pth,0.999
model_22_6612.pth,1.0
model_22_6613.pth,0.999
model_22_6614.pth,0.999
model_22_6615.pth,0.999
model_22_6616.pth,0.999
model_22_6617.pth,0.999
model_22_6618.pth,1.0
model_22_6619.pth,0.999
model_22_6620.pth,1.0
model_22_6621.pth,0.999
model_22_6622.pth,1.0
model_22_6623.pth,0.999
model_22_6624.pth,0.999
model_22_6625.pth,0.999
model_22_6626.pth,0.999
model_22_6627.pth,0.998
model_22_6628.pth,0.999
model_22_6629.pth,0.999
model_22_6630.pth,0.999
model_22_6631.pth,0.999
model_22_6632.pth,0.999
model_22_6633.pth,1.0
model_22_6634.pth,0.999
model_22_6635.pth,0.999
model_22_6636.pth,1.0
model_22_6637.pth,0.999
model_22_6638.pth,0.999
model_22_6639.pth,1.0
model_22_6640.pth,0.999
model_22_6641.pth,0.997
model_22_6642.pth,0.999
model_22_6643.pth,0.999
model_22_6644.pth,0.999
model_22_6645.pth,0.999
model_22_6646.pth,0.999
model_22_6647.pth,1.0
model_22_6648.pth,0.999
model_22_6649.pth,1.0
model_22_6650.pth,1.0
model_22_6651.pth,0.999
model_22_6652.pth,1.0
model_22_6653.pth,1.0
model_22_6654.pth,1.0
model_22_6655.pth,0.999
model_22_6656.pth,0.999
model_22_6657.pth,0.999
model_22_6658.pth,0.999
model_22_6659.pth,0.999
model_22_6660.pth,0.998
model_22_6661.pth,0.999
model_22_6662.pth,0.999
model_22_6663.pth,0.999
model_22_6664.pth,0.999
model_22_6665.pth,0.999
model_22_6666.pth,0.999
model_22_6667.pth,0.999
model_22_6668.pth,0.999
model_22_6669.pth,0.999
model_22_6670.pth,0.999
model_22_6671.pth,0.999
model_22_6672.pth,0.999
model_22_6673.pth,0.999
model_22_6674.pth,0.999
model_22_6675.pth,1.0
model_22_6676.pth,1.0
model_22_6677.pth,0.999
model_22_6678.pth,0.999
model_22_6679.pth,0.999
model_22_6680.pth,0.997
model_22_6681.pth,0.999
model_22_6682.pth,0.997
model_22_6683.pth,1.0
model_22_6684.pth,0.998
model_22_6685.pth,0.999
model_22_6686.pth,0.999
model_22_6687.pth,0.997
model_22_6688.pth,0.999
model_22_6689.pth,1.0
model_22_6690.pth,0.999
model_22_6691.pth,1.0
model_22_6692.pth,0.999
model_22_6693.pth,0.999
model_22_6694.pth,0.999
model_22_6695.pth,0.997
model_22_6696.pth,0.999
model_22_6697.pth,1.0
model_22_6698.pth,0.999
model_22_6699.pth,0.999
model_22_6700.pth,0.999
model_22_6701.pth,0.999
model_22_6702.pth,0.999
model_22_6703.pth,0.999
model_22_6704.pth,1.0
model_22_6705.pth,0.999
model_22_6706.pth,0.999
model_22_6707.pth,0.999
model_22_6708.pth,0.999
model_22_6709.pth,0.998
model_22_6710.pth,1.0
model_22_6711.pth,0.999
model_22_6712.pth,1.0
model_22_6713.pth,0.999
model_22_6714.pth,0.999
model_22_6715.pth,1.0
model_22_6716.pth,0.999
model_22_6717.pth,1.0
model_22_6718.pth,0.999
model_22_6719.pth,0.997
model_22_6720.pth,0.999
model_22_6721.pth,0.999
model_22_6722.pth,0.999
model_22_6723.pth,0.997
model_22_6724.pth,0.999
model_22_6725.pth,1.0
model_22_6726.pth,0.995
model_22_6727.pth,0.999
model_22_6728.pth,0.999
model_22_6729.pth,0.999
model_22_6730.pth,0.999
model_22_6731.pth,0.999
model_22_6732.pth,1.0
model_22_6733.pth,0.999
model_22_6734.pth,0.999
model_22_6735.pth,0.999
model_22_6736.pth,1.0
model_22_6737.pth,0.999
model_22_6738.pth,0.999
model_22_6739.pth,1.0
model_22_6740.pth,0.999
model_22_6741.pth,0.998
model_22_6742.pth,0.999
model_22_6743.pth,0.999
model_22_6744.pth,1.0
model_22_6745.pth,0.999
model_22_6746.pth,0.999
model_22_6747.pth,0.996
model_22_6748.pth,0.999
model_22_6749.pth,0.999
model_22_6750.pth,0.999
model_22_6751.pth,0.998
model_22_6752.pth,0.999
model_22_6753.pth,0.999
model_22_6754.pth,0.999
model_22_6755.pth,0.997
model_22_6756.pth,0.997
model_22_6757.pth,0.999
model_22_6758.pth,0.999
model_22_6759.pth,1.0
model_22_6760.pth,0.999
model_22_6761.pth,0.999
model_22_6762.pth,0.999
model_22_6763.pth,1.0
model_22_6764.pth,0.997
model_22_6765.pth,0.999
model_22_6766.pth,1.0
model_22_6767.pth,0.999
model_22_6768.pth,0.999
model_22_6769.pth,0.997
model_22_6770.pth,0.999
model_22_6771.pth,0.999
model_22_6772.pth,0.999
model_22_6773.pth,0.999
model_22_6774.pth,0.999
model_22_6775.pth,1.0
model_22_6776.pth,0.999
model_22_6777.pth,0.999
model_22_6778.pth,0.999
model_22_6779.pth,0.999
model_22_6780.pth,1.0
model_22_6781.pth,1.0
model_22_6782.pth,0.995
model_22_6783.pth,1.0
model_22_6784.pth,0.999
model_22_6785.pth,1.0
model_22_6786.pth,0.999
model_22_6787.pth,1.0
model_22_6788.pth,0.999
model_22_6789.pth,0.999
model_22_6790.pth,0.999
model_22_6791.pth,0.999
model_22_6792.pth,1.0
model_22_6793.pth,0.999
model_22_6794.pth,1.0
model_22_6795.pth,1.0
model_22_6796.pth,0.999
model_22_6797.pth,0.999
model_22_6798.pth,0.999
model_22_6799.pth,0.999
model_22_6800.pth,0.992
model_22_6801.pth,0.997
model_22_6802.pth,0.999
model_22_6803.pth,0.999
model_22_6804.pth,0.999
model_22_6805.pth,0.999
model_22_6806.pth,0.999
model_22_6807.pth,1.0
model_22_6808.pth,0.998
model_22_6809.pth,0.999
model_22_6810.pth,0.999
model_22_6811.pth,0.999
model_22_6812.pth,0.999
model_22_6813.pth,0.999
model_22_6814.pth,0.999
model_22_6815.pth,1.0
model_22_6816.pth,0.999
model_22_6817.pth,0.999
model_22_6818.pth,0.999
model_22_6819.pth,0.999
model_22_6820.pth,0.999
model_22_6821.pth,1.0
model_22_6822.pth,0.999
model_22_6823.pth,0.999
model_22_6824.pth,0.999
model_22_6825.pth,1.0
model_22_6826.pth,0.999
model_22_6827.pth,0.999
model_22_6828.pth,0.997
model_22_6829.pth,0.999
model_22_6830.pth,0.997
model_22_6831.pth,0.999
model_22_6832.pth,1.0
model_22_6833.pth,1.0
model_22_6834.pth,0.999
model_22_6835.pth,0.998
model_22_6836.pth,1.0
model_22_6837.pth,0.999
model_22_6838.pth,0.999
model_22_6839.pth,0.999
model_22_6840.pth,0.999
model_22_6841.pth,0.999
model_22_6842.pth,0.999
model_22_6843.pth,0.999
model_22_6844.pth,0.999
model_22_6845.pth,1.0
model_22_6846.pth,1.0
model_22_6847.pth,0.999
model_22_6848.pth,0.997
model_22_6849.pth,0.999
model_22_6850.pth,0.999
model_22_6851.pth,0.999
model_22_6852.pth,0.999
model_22_6853.pth,0.999
model_22_6854.pth,0.999
model_22_6855.pth,0.999
model_22_6856.pth,0.999
model_22_6857.pth,0.999
model_22_6858.pth,0.999
model_22_6859.pth,0.999
model_22_6860.pth,0.999
model_22_6861.pth,0.999
model_22_6862.pth,0.997
model_22_6863.pth,0.999
model_22_6864.pth,0.999
model_22_6865.pth,1.0
model_22_6866.pth,1.0
model_22_6867.pth,0.999
model_22_6868.pth,0.999
model_22_6869.pth,0.999
model_22_6870.pth,0.999
model_22_6871.pth,0.999
model_22_6872.pth,0.999
model_22_6873.pth,0.999
model_22_6874.pth,0.998
model_22_6875.pth,0.999
model_22_6876.pth,1.0
model_22_6877.pth,0.999
model_22_6878.pth,0.999
model_22_6879.pth,0.999
model_22_6880.pth,0.999
model_22_6881.pth,0.999
model_22_6882.pth,0.999
model_22_6883.pth,0.999
model_22_6884.pth,1.0
model_22_6885.pth,0.999
model_22_6886.pth,0.998
model_22_6887.pth,1.0
model_22_6888.pth,0.999
model_22_6889.pth,0.995
model_22_6890.pth,0.999
model_22_6891.pth,0.999
model_22_6892.pth,0.999
model_22_6893.pth,1.0
model_22_6894.pth,1.0
model_22_6895.pth,0.999
model_22_6896.pth,0.999
model_22_6897.pth,0.999
model_22_6898.pth,0.999
model_22_6899.pth,0.998
model_22_6900.pth,0.999
model_22_6901.pth,1.0
model_22_6902.pth,0.999
model_22_6903.pth,0.999
model_22_6904.pth,0.997
model_22_6905.pth,0.999
model_22_6906.pth,0.999
model_22_6907.pth,0.999
model_22_6908.pth,0.999
model_22_6909.pth,0.999
model_22_6910.pth,0.999
model_22_6911.pth,0.999
model_22_6912.pth,0.999
model_22_6913.pth,0.999
model_22_6914.pth,0.999
model_22_6915.pth,0.999
model_22_6916.pth,0.999
model_22_6917.pth,0.999
model_22_6918.pth,1.0
model_22_6919.pth,0.999
model_22_6920.pth,0.999
model_22_6921.pth,0.999
model_22_6922.pth,0.999
model_22_6923.pth,0.999
model_22_6924.pth,0.999
model_22_6925.pth,0.997
model_22_6926.pth,0.999
model_22_6927.pth,0.999
model_22_6928.pth,0.999
model_22_6929.pth,1.0
model_22_6930.pth,0.999
model_22_6931.pth,0.999
model_22_6932.pth,0.999
model_22_6933.pth,0.999
model_22_6934.pth,0.999
model_22_6935.pth,0.999
model_22_6936.pth,0.999
model_22_6937.pth,0.999
model_22_6938.pth,0.999
model_22_6939.pth,0.999
model_22_6940.pth,0.999
model_22_6941.pth,0.999
model_22_6942.pth,0.999
model_22_6943.pth,0.999
model_22_6944.pth,0.999
model_22_6945.pth,0.999
model_22_6946.pth,0.999
model_22_6947.pth,0.999
model_22_6948.pth,0.999
model_22_6949.pth,0.998
model_22_6950.pth,0.999
model_22_6951.pth,0.999
model_22_6952.pth,0.999
model_22_6953.pth,0.999
model_22_6954.pth,0.999
model_22_6955.pth,1.0
model_22_6956.pth,0.999
model_22_6957.pth,0.999
model_22_6958.pth,0.999
model_22_6959.pth,0.999
model_22_6960.pth,0.999
model_22_6961.pth,0.999
model_22_6962.pth,0.999
model_22_6963.pth,0.999
model_22_6964.pth,0.999
model_22_6965.pth,0.999
model_22_6966.pth,0.999
model_22_6967.pth,0.997
model_22_6968.pth,1.0
model_22_6969.pth,1.0
model_22_6970.pth,1.0
model_22_6971.pth,0.999
model_22_6972.pth,0.998
model_22_6973.pth,0.998
model_22_6974.pth,0.999
model_22_6975.pth,0.999
model_22_6976.pth,0.999
model_22_6977.pth,0.998
model_22_6978.pth,0.999
model_22_6979.pth,1.0
model_22_6980.pth,0.999
model_22_6981.pth,0.999
model_22_6982.pth,0.999
model_22_6983.pth,0.999
model_22_6984.pth,0.999
model_22_6985.pth,0.998
model_22_6986.pth,0.999
model_22_6987.pth,0.999
model_22_6988.pth,0.999
model_22_6989.pth,0.999
model_22_6990.pth,0.999
model_22_6991.pth,1.0
model_22_6992.pth,1.0
model_22_6993.pth,1.0
model_22_6994.pth,1.0
model_22_6995.pth,0.999
model_22_6996.pth,0.999
model_22_6997.pth,0.999
model_22_6998.pth,0.999
model_22_6999.pth,0.999
model_22_7000.pth,0.999
model_22_7001.pth,0.999
model_22_7002.pth,0.999
model_22_7003.pth,0.999
model_22_7004.pth,1.0
model_22_7005.pth,1.0
model_22_7006.pth,0.999
model_22_7007.pth,1.0
model_22_7008.pth,0.999
model_22_7009.pth,1.0
model_22_7010.pth,0.999
model_22_7011.pth,0.998
model_22_7012.pth,0.999
model_22_7013.pth,0.999
model_22_7014.pth,0.999
model_22_7015.pth,0.999
model_22_7016.pth,0.999
model_22_7017.pth,0.999
model_22_7018.pth,0.999
model_22_7019.pth,0.999
model_22_7020.pth,0.999
model_22_7021.pth,0.999
model_22_7022.pth,0.999
model_22_7023.pth,0.997
model_22_7024.pth,0.999
model_22_7025.pth,0.999
model_22_7026.pth,0.998
model_22_7027.pth,1.0
model_22_7028.pth,0.999
model_22_7029.pth,0.999
model_22_7030.pth,0.999
model_22_7031.pth,0.998
model_22_7032.pth,0.999
model_22_7033.pth,0.998
model_22_7034.pth,0.998
model_22_7035.pth,0.999
model_22_7036.pth,0.997
model_22_7037.pth,1.0
model_22_7038.pth,0.998
model_22_7039.pth,0.999
model_22_7040.pth,0.999
model_22_7041.pth,0.999
model_22_7042.pth,0.999
model_22_7043.pth,0.999
model_22_7044.pth,0.999
model_22_7045.pth,0.999
model_22_7046.pth,0.999
model_22_7047.pth,0.999
model_22_7048.pth,1.0
model_22_7049.pth,0.999
model_22_7050.pth,0.999
model_22_7051.pth,0.998
model_22_7052.pth,0.998
model_22_7053.pth,0.999
model_22_7054.pth,0.999
model_22_7055.pth,0.999
model_22_7056.pth,0.999
model_22_7057.pth,0.999
model_22_7058.pth,0.999
model_22_7059.pth,0.999
model_22_7060.pth,0.998
model_22_7061.pth,0.999
model_22_7062.pth,0.999
model_22_7063.pth,0.999
model_22_7064.pth,0.999
model_22_7065.pth,0.999
model_22_7066.pth,0.998
model_22_7067.pth,0.997
model_22_7068.pth,1.0
model_22_7069.pth,0.999
model_22_7070.pth,0.998
model_22_7071.pth,0.999
model_22_7072.pth,0.999
model_22_7073.pth,0.999
model_22_7074.pth,0.999
model_22_7075.pth,0.999
model_22_7076.pth,1.0
model_22_7077.pth,0.999
model_22_7078.pth,0.999
model_22_7079.pth,0.999
model_22_7080.pth,0.999
model_22_7081.pth,0.999
model_22_7082.pth,0.999
model_22_7083.pth,0.999
model_22_7084.pth,0.997
model_22_7085.pth,0.999
model_22_7086.pth,1.0
model_22_7087.pth,0.999
model_22_7088.pth,0.999
model_22_7089.pth,1.0
model_22_7090.pth,0.999
model_22_7091.pth,0.999
model_22_7092.pth,0.999
model_22_7093.pth,0.999
model_22_7094.pth,0.999
model_22_7095.pth,0.998
model_22_7096.pth,0.999
model_22_7097.pth,0.999
model_22_7098.pth,1.0
model_22_7099.pth,0.999
model_22_7100.pth,0.997
model_22_7101.pth,0.997
model_22_7102.pth,0.999
model_22_7103.pth,0.999
model_22_7104.pth,0.998
model_22_7105.pth,0.999
model_22_7106.pth,0.999
model_22_7107.pth,0.999
model_22_7108.pth,0.999
model_22_7109.pth,0.999
model_22_7110.pth,0.999
model_22_7111.pth,1.0
model_22_7112.pth,0.999
model_22_7113.pth,0.999
model_22_7114.pth,0.999
model_22_7115.pth,0.999
model_22_7116.pth,0.999
model_22_7117.pth,1.0
model_22_7118.pth,0.999
model_22_7119.pth,0.999
model_22_7120.pth,0.999
model_22_7121.pth,0.998
model_22_7122.pth,0.999
model_22_7123.pth,0.999
model_22_7124.pth,0.999
model_22_7125.pth,1.0
model_22_7126.pth,1.0
model_22_7127.pth,0.999
model_22_7128.pth,0.999
model_22_7129.pth,0.999
model_22_7130.pth,0.999
model_22_7131.pth,0.999
model_22_7132.pth,1.0
model_22_7133.pth,0.999
model_22_7134.pth,0.999
model_22_7135.pth,1.0
model_22_7136.pth,0.999
model_22_7137.pth,0.999
model_22_7138.pth,0.998
model_22_7139.pth,0.999
model_22_7140.pth,0.999
model_22_7141.pth,1.0
model_22_7142.pth,0.999
model_22_7143.pth,0.999
model_22_7144.pth,0.998
model_22_7145.pth,0.999
model_22_7146.pth,0.999
model_22_7147.pth,0.999
model_22_7148.pth,1.0
model_22_7149.pth,0.999
model_22_7150.pth,0.999
model_22_7151.pth,0.999
model_22_7152.pth,0.999
model_22_7153.pth,0.999
model_22_7154.pth,0.999
model_22_7155.pth,0.999
model_22_7156.pth,0.999
model_22_7157.pth,0.999
model_22_7158.pth,0.999
model_22_7159.pth,1.0
model_22_7160.pth,1.0
model_22_7161.pth,0.999
model_22_7162.pth,0.999
model_22_7163.pth,1.0
model_22_7164.pth,0.999
model_22_7165.pth,0.999
model_22_7166.pth,0.999
model_22_7167.pth,0.999
model_22_7168.pth,0.999
model_22_7169.pth,0.999
model_22_7170.pth,0.999
model_22_7171.pth,1.0
model_22_7172.pth,1.0
model_22_7173.pth,0.999
model_22_7174.pth,0.999
model_22_7175.pth,1.0
model_22_7176.pth,0.999
model_22_7177.pth,1.0
model_22_7178.pth,0.999
model_22_7179.pth,0.997
model_22_7180.pth,0.999
model_22_7181.pth,0.999
model_22_7182.pth,1.0
model_22_7183.pth,0.999
model_22_7184.pth,0.999
model_22_7185.pth,0.999
model_22_7186.pth,0.999
model_22_7187.pth,0.999
model_22_7188.pth,1.0
model_22_7189.pth,0.999
model_22_7190.pth,1.0
model_22_7191.pth,0.999
model_22_7192.pth,0.999
model_22_7193.pth,0.999
model_22_7194.pth,1.0
model_22_7195.pth,0.999
model_22_7196.pth,0.999
model_22_7197.pth,0.999
model_22_7198.pth,0.999
model_22_7199.pth,0.999
model_22_7200.pth,0.999
model_22_7201.pth,0.999
model_22_7202.pth,0.999
model_22_7203.pth,0.999
model_22_7204.pth,0.999
model_22_7205.pth,0.997
model_22_7206.pth,0.998
model_22_7207.pth,0.997
model_22_7208.pth,1.0
model_22_7209.pth,0.999
model_22_7210.pth,0.999
model_22_7211.pth,0.999
model_22_7212.pth,0.999
model_22_7213.pth,0.999
model_22_7214.pth,0.999
model_22_7215.pth,0.999
model_22_7216.pth,0.999
model_22_7217.pth,0.999
model_22_7218.pth,1.0
model_22_7219.pth,1.0
model_22_7220.pth,0.999
model_22_7221.pth,0.999
model_22_7222.pth,0.999
model_22_7223.pth,0.999
model_22_7224.pth,0.999
model_22_7225.pth,1.0
model_22_7226.pth,0.999
model_22_7227.pth,0.999
model_22_7228.pth,0.999
model_22_7229.pth,0.999
model_22_7230.pth,0.999
model_22_7231.pth,0.999
model_22_7232.pth,0.999
model_22_7233.pth,0.999
model_22_7234.pth,0.999
